case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt,industry_code,industry_title
1555522,"Check Collection of America, Inc.","Check Collection of America, Inc.",2650 Fountainview Ste. 225,Houston,TX,77057,561440,Collection Agencies,20,0,19,12594.68,19,2008-06-15,2010-06-12,20,N/A,12594.68,19,12594.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,5614,Business support services
1517365,Elite Collison Center,Sterling Interest Investment Inc,10522 Brighton Lane,Houston,TX,77031,811121,"Automotive Body, Paint, and Interior Repair and Maintenance",11,0,10,13333.34,10,2006-08-12,2008-08-11,11,N/A,13333.34,10,0,13333.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,8111,Automotive repair and maintenance
1634844,Temple of Care Assisted Living,O' Neil  Assisted Living L.L.C,6024 Fairdale Ln,Houston,TX,77057,623312,Homes for the Elderly,13,0,7,0,0,2009-11-17,2011-11-16,13,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,6233,"Continuing care, assisted living facilities"
1634848,Boria Janitorial,Boria Janitorial Services,10134 Hammerly Blvd #178,Houston,TX,77080,561720,Janitorial Services,0,0,0,0,0,2010-02-25,2012-02-23,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,5617,Services to buildings and dwellings
1711550,Hilton Garden Inn,"Beltway Hotel, LP",6855 W. Sam Houston Parkway S.,Houston,TX,77072,721110,Hotels (except Casino Hotels) and Motels,2,0,1,1210.47,1,2013-05-23,2013-11-20,2,R,1210.47,1,0,1210.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7211,Traveler accommodation
1660327,United Airlines,"United Airlines, Inc.",George Bush Intercontinental Airport,Houston,TX,77205,481111,Scheduled Passenger Air Transportation,0,0,1,0,0,2010-02-08,2011-09-16,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,4811,Scheduled air transportation
1660328,BBQ Tonite,Pak Spices (USA) Inc,14617 Beechnut St,Houston,TX,77083,722212,"Cafeterias, Grill Buffets, and Buffets",3,0,2,119.62,2,2010-08-21,2012-08-13,3,N/A,119.62,2,0,119.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1559560,Memorial Hermann Home Health,Memorial Hermann Healthcare System,"8585 Commerce Park Dr., #550",Houston,TX,77036,621610,Home Health Care Services,0,0,1,0,0,2009-07-28,2009-08-10,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,6216,Home health care services
1773193,Alief African Foods,Alief African Foods LLC,"9755 S Kirkwood Road, Suite A",Houston,TX,77099,445110,Supermarkets and Other Grocery (except Convenience) Stores,3,0,2,1771.32,2,2013-12-01,2015-11-08,3,R,1771.32,2,0,1771.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-06-11 02:22:25 EDT,4451,Grocery stores
1766206,Sweetwater Pools,"SweetWater, Inc.",10408 Rockley Rd,Houston,TX,77099,561790,Other Services to Buildings and Dwellings,390,0,390,98560.47,389,2013-09-27,2015-09-25,390,R,98560.47,389,0,98560.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-02 02:45:59 EDT,5617,Services to buildings and dwellings
1761718,Green & Fresh Produce,"Green & Fresh Produce, Inc.",1900 Airline Drive,Houston,TX,77009,424480,Fresh Fruit and Vegetable Merchant Wholesalers,2,0,1,36.36,1,2013-06-28,2015-06-26,2,N/A,36.36,1,0,36.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-02-19 01:00:04 EST,4244,Grocery and related product wholesalers
1263910,"Transtar A/C Supply, Incorporated","Transtar A/C Supply, Incorporated",10814 I-10 East,Houston,TX,77029,441310,Automotive Parts and Accessories Stores,30,0,15,43675.1,14,2001-04-07,2003-03-29,30,N/A,43675.1,14,12251.09,31424.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,4413,"Auto parts, accessories, and tire stores"
1517379,"I.C.T. Engines, Inc.","I.C.T. Engines, Inc.",6847 Harrisburg Street,Houston,TX,77011,811113,Automotive Transmission Repair,1,0,0,0,0,2006-06-28,2008-06-25,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,8111,Automotive repair and maintenance
1688460,La Moreliana Meat Market #11,"Lissette's Meat Market, Inc",1050 W Rankin Rd,Houston,TX,77067,445210,Meat Markets,20,2600,14,51679.17,14,2011-03-19,2013-03-18,16,N/A,51679.17,14,6214.32,45464.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-02 02:45:59 EDT,4452,Specialty food stores
1688937,"T-3 Energy Service, LLP","United Wellhead Services, Inc.","140 Cypress Station , 225",Houston,TX,77090,213112,Support Activities for Oil and Gas Operations,62,0,61,5336.7,61,2011-03-22,2013-03-21,62,N/A,5336.7,61,0,5336.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-11-02 02:45:59 EDT,2131,Support activities for mining
1634466,Metro EMS,"Samsonite Industries, Inc",3535 Omeara Drive,Houston,TX,77025,624230,Emergency and Other Relief Services,3,0,2,2025,2,2009-11-05,2010-12-31,3,N/A,2025,2,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,6242,Emergency and other relief services
1551035,"Premier Technologies, Inc.","Premier Technologies, Inc.",9431 Highway 6 South,Houston,TX,77083,511210,Software Publishers,2,0,1,15836.11,1,2008-06-04,2010-06-03,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15836.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,5112,Software publishers
1664092,Courtyard Convalescent Center,Courtyard SNF LLC,7499 Stanwick Drive,Houston,TX,77087,623110,Nursing Care Facilities,0,0,0,0,0,2010-08-30,2012-08-29,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,6231,"Nursing care facilities, skilled nursing"
1657616,Link Staffing Services,"StaffLink, Inc.","1800 Bering Drive, Suite 800",Houston,TX,77057,561311,Employment Placement Agencies,0,0,0,0,0,2010-04-10,2012-04-09,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,5613,Employment services
1652361,Law Offices of Dakshini R. Sen,Law Offices of Dakshini R. Sen P.C.,7100 Regency Square,Houston,TX,77036,541110,Offices of Lawyers,0,0,0,0,0,2010-05-02,2012-04-29,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,5411,Legal services
1652587,Icon Hotel / Sage Hospitality,CJUF III Centurion Icon LLC,220 Main Street,Houston,TX,77002,721110,Hotels (except Casino Hotels) and Motels,1,0,1,0,0,2011-12-29,2012-03-30,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7211,Traveler accommodation
1648177,Otto's BBQ & Hambugers,"C-J Park Shops, LP",1200 McKinney Street # 331,Houston,TX,77010,722211,Limited-Service Restaurants,10,0,7,273.7,7,2010-02-21,2012-02-19,10,N/A,273.7,7,142,131.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1646025,H.O.T Controls,"Heart of Texas Controls, LLC",Michael DeBakey Medical Center,Houston,TX,77030,238210,Electrical Contractors and Other Wiring Installation Contractors,24,0,9,199907.99,9,2010-03-01,2011-12-01,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,196342.01,9,0,0,0,0,0,0,0,5,3565.98,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,2382,Building equipment contractors
1641809,Sweet,"Sweet Bar, inc","801 Town and Country Blvd, Ste. A120",Houston,TX,77024,722213,Snack and Nonalcoholic Beverage Bars,5,0,4,4302.57,3,2011-02-04,2012-01-12,5,N/A,4302.57,3,146.42,4156.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1641810,Red Mango Houston,"Se Brothers Managment, LLC","801 Town and Country Blvd, Ste. A",Houston,TX,77024,453998,All Other Miscellaneous Store Retailers (except Tobacco Stores),5,0,4,767,4,2011-02-01,2012-01-12,5,N/A,767,4,0,767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,4539,Other miscellaneous store retailers
1641839,Manchu Wok,"Wu and Wu Interest, Inc.",303 Memorial City Mall,Houston,TX,77024,722211,Limited-Service Restaurants,7,0,3,11596.26,3,2010-01-17,2012-01-14,7,N/A,11596.26,3,4228.04,7368.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1641846,Berryhill Baja Grill Cantina,BerryHill Hot Tamales Corporation,731 Memorial City Mall,Houston,TX,77024,722211,Limited-Service Restaurants,4,0,4,3219.11,4,2010-02-15,2012-02-15,4,N/A,3219.11,4,26.31,3192.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1416239,"AirTex Industries, Inc.","Airtex Industries, Inc.",7798 Braniff Street,Houston,TX,77032,336411,Aircraft Manufacturing,12,0,12,5656.63,12,2003-11-27,2005-11-24,12,N/A,5656.63,12,0,5656.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,3364,Aerospace product and parts manufacturing
1644051,Viva Jalisco,"Viva Jalisco Restaurant, Inc.",614 Freeport St.,Houston,TX,77015,722110,Full-Service Restaurants,4,0,2,103.32,2,2010-03-07,2012-03-04,4,N/A,103.32,2,0,103.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7221,Full-service restaurants
1641812,Malone's Deli,Malone's Deli,"10497 Town and Country Blvd, Suite 202",Houston,TX,77024,722212,"Cafeterias, Grill Buffets, and Buffets",0,0,0,0,0,2010-01-15,2012-01-12,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1641821,Cookie Corner,Moznu Minhaz Monzu,7500 Bellaire Blvd.,Houston,TX,77036,722211,Limited-Service Restaurants,0,0,0,0,0,2010-01-20,2012-01-19,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1641823,Fruteria Tropical (Pupuseria y Refresqueria),Jose Fidel Chopin,7500 Bellaire Blvd.,Houston,TX,77036,722211,Limited-Service Restaurants,0,0,0,0,0,2010-01-20,2012-01-19,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1641838,Yogurtland,"Sweet Berryland, LLC","303 Memorial City, Suite 247",Houston,TX,77024,722211,Limited-Service Restaurants,0,0,0,0,0,2011-09-01,2012-01-01,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1643923,Paramount Building Solutions,"Paramount Building Solutions, LLC",11261 Richmond Ave.,Houston,TX,77082,561720,Janitorial Services,0,0,0,0,0,2010-03-01,2012-02-27,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,5617,Services to buildings and dwellings
1643930,El Jalapeno Mexican Cafe,"Erso Enterprises, LLC",10775 Eastex Freeway,Houston,TX,77093,722110,Full-Service Restaurants,12,0,8,16440,8,2010-03-08,2012-03-07,12,N/A,16440,8,440.22,15999.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7221,Full-service restaurants
1642210,Famous Wok,Hings Food Corp,5015 Westheimer Rd # 1270,Houston,TX,77056,722211,Limited-Service Restaurants,7,0,5,3842.11,5,2010-01-04,2012-01-01,7,N/A,3842.11,5,62.84,3779.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7222,Limited-service eating places
1644061,E-Tao Asian Eatery,"MTY Holding, LLC","5135 West Alabama, Suite 7295",Houston,TX,77056,722110,Full-Service Restaurants,23,0,22,37959.82,22,2011-02-13,2012-03-10,23,N/A,37959.82,22,0,37959.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7221,Full-service restaurants
1644062,Action Rags USA,"Action Rags USA, LLC",1225 Port Houston,Houston,TX,77029,313312,Textile and Fabric Finishing (except Broadwoven Fabric) Mills,0,0,0,0,0,2010-03-10,2012-03-08,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,3133,Textile and fabric finishing mills
1639720,Tepatitlan Mexican Restaurant,Taqueria Tepatitlan No. 13 Inc.,902 Federal Rd,Houston,TX,77015,722110,Full-Service Restaurants,0,0,0,0,0,2011-03-21,2012-05-28,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST,7221,Full-service restaurants
